x_meters	y_meters	LOC_ID	TOWN_ID	FULL_STR	ADDR_NUM	used_SITE_ADDR
		M_56735_898553	150	RESERVOIR RD	18	1
		M_56753_898541	150	RESERVOIR RD	26	1
		M_56786_898546	150	RESERVOIR RD	36	1
		M_56806_898544	150	RESERVOIR RD	42	1
		M_56826_898541	150	RESERVOIR RD	48	1
		M_56846_898539	150	RESERVOIR RD	56	1
		M_56926_898530	150	RESERVOIR RD	80	1
		M_56717_898528	150	EAST ST	832	1
		M_56723_898509	150	EAST ST	826	1
		M_56759_898505	150	TABAR AVE	53	1
		M_56729_898491	150	EAST ST	820	1
		M_56765_898486	150	TABAR AVE	47	1
		M_56735_898472	150	EAST ST ST	812	1
		M_56771_898467	150	TABAR AVE	41	1
		M_56742_898453	150	EAST ST	806	1
		M_56777_898448	150	TABAR AVE	35	1
		M_56748_898434	150	EAST ST	800	1
		M_56783_898430	150	TABAR AVE	29	1
		M_56754_898415	150	EAST ST	794	1
		M_56789_898411	150	TABAR AVE	21	1
		M_56760_898396	150	EAST ST	786	1
		M_56796_898392	150	TABAR AVE	15	1
		M_56766_898377	150	EAST ST	780	1
		M_56772_898357	150	EAST ST	772	1
		M_56803_898367	150	OLIVE ST	19	1
		M_56784_898326	150	EAST ST	768	1
		M_56790_898307	150	EAST ST	756	1
		M_56811_898320	150	OLIVE ST	16	1
		M_56831_898323	150	OLIVE ST	22	1
		M_56851_898325	150	OLIVE ST	30	1
		M_56891_898331	150	OLIVE ST	36	1
		M_56892_898376	150	OLIVE ST	33	1
		M_56848_898385	150	TABAR AVE	12	1
		M_56842_898404	150	TABAR AVE	18	1
		M_56882_898399	150	ROSE AVE	52	1
		M_56836_898423	150	TABAR AVE	26	1
		M_56876_898418	150	ROSE AVE	48	1
		M_56830_898442	150	TABAR AVE	32	1
		M_56869_898437	150	ROSE AVE	44	1
		M_56823_898461	150	TABAR AVE	38	1
		M_56863_898456	150	ROSE AVE	36	1
		M_56817_898480	150	TABAR AVE	46	1
		M_56857_898475	150	ROSE AVE	30	1
		M_56811_898498	150	TABAR AVE	52	1
		M_56851_898493	150	ROSE AVE	24	1
		M_56805_898517	150	TABAR AVE	58	1
		M_56845_898511	150	ROSE AVE	18	1
		M_56941_898379	150	ROSE AVE	55	1
		M_56937_898450	150	ROSE AVE	35	1
		M_56932_898492	150	ROSE AVE	25	1
		M_58808_898803	150	RESERVOIR RD	350	1
		M_58787_898510	150	OCT MT	1	1
		M_59011_898550	150	OFF LANDERS RD	3	1
		M_58533_897822	150	OCT MT	2	1
		M_58800_897937	150	OFF LANDERS RD	2	1
		M_58907_897937	150	OCT MT	4	1
		M_59123_898154	150	OCT MT	5	1
		M_59788_898022	150	OCT MT	0	1
		M_58106_898846	150	OCT MT	0	1
		M_59496_898674	150	WASHINGTON MT RD		1
		M_59788_898022	150	WASHINGTON MT RD	0	1
		M_61417_897593	150	WOODLAND RD	0	1
		M_52623_897817	150	KEMBLE ST	0	1
		M_52682_897583	150	KEMBLE ST	195	1
		M_52682_897583	150	KEMBLE ST	195	1
		M_52682_897583	150	KEMBLE ST	195	1
		M_52630_897330	150	KEMBLE ST	0	1
		M_52746_897089	150	WEST RD	705	1
		M_53238_897295	150	KEMBLE ST	190	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_53598_897794	150	SUMMER ST	535	1
		M_54034_897550	150	SUMMER ST	465	1
		M_53076_896852	150	WEST RD	630	1
		M_52858_896989	150	WEST RD	685	1
		M_53002_896762	150	WEST RD	600	1
		M_53374_896690	150	WEST RD	560	1
		M_52921_896720	150	WEST RD	0	1
		M_54298_897501	150	SUMMER ST	395	1
		M_54193_897615	150	SUMMER ST	415	1
		M_54423_897540	150	SUMMER ST	325	1
		M_54424_897482	150	SPRING ST	485	1
		M_54664_897717	150	SUMMER ST	270	1
		M_54767_897712	150	THERESA TER	115	1
		M_54814_897812	150	THERESA TER	105	1
		M_54854_897761	150	THERESA TER	95	1
		M_54892_897762	150	THERESA TER	85	1
		M_54929_897812	150	THERESA TER	75	1
		M_54968_897822	150	DEBRA AVE	75	1
		M_55015_897835	150	THERESA TER	45	1
		M_55060_897830	150	THERESA TER	25	1
		M_54958_897780	150	DEBRA AVE	65	1
		M_55014_897791	150	DEBRA AVE	40	1
		M_55046_897791	150	DEBRA AVE	30	1
		M_55076_897791	150	DEBRA AVE	20	1
		M_55110_897790	150	DEBRA AVE	10	1
		M_54931_897686	150	DEBRA AVE	55	1
		M_55002_897734	150	DEBRA AVE	45	1
		M_55032_897734	150	DEBRA AVE	35	1
		M_55063_897736	150	DEBRA AVE	25	1
		M_55093_897736	150	DEBRA AVE	15	1
		M_55131_897736	150	DEBRA AVE	5	1
		M_55261_897684	150	LAUREL ST	200	1
		M_55128_897672	150	LAUREL ST	215	1
		M_55055_897582	150	LAUREL ST	195	1
		M_54825_897465	150	SUMMER ST	200	1
		M_54906_897422	150	SUMMER ST	170	1
		M_54880_897438	150	SUMMER ST	180	1
		M_54852_897451	150	SUMMER ST	190	1
		M_54867_897613	150	OFF SUMMER ST	0	1
		M_54555_897539	150	SUMMER ST	290	1
		M_54597_897512	150	SUMMER ST	280	1
		M_54649_897491	150	SUMMER ST	260	1
		M_54713_897569	150	SUMMER ST	250	1
		M_54726_897499	150	SUMMER ST	230	1
		M_54755_897470	150	SUMMER ST	220	1
		M_54813_897511	150	SUMMER ST	210	1
		M_54942_897432	150	SUMMER ST	160	1
		M_54962_897404	150	SUMMER ST	156	1
		M_54988_897387	150	SUMMER ST	150	1
		M_54990_897341	150	SUMMER ST	140	1
		M_55012_897319	150	SUMMER ST	130	1
		M_55026_897287	150	SUMMER ST	120	1
		M_55048_897264	150	SUMMER ST	110	1
		M_55073_897243	150	SUMMER ST	100	1
		M_55078_897315	150	SUMMER ST	90	1
		M_55130_897224	150	SUMMER ST	80	1
		M_55193_897550	150	LAUREL ST	175	1
		M_55174_897522	150	LAUREL ST	165	1
		M_55151_897475	150	LAUREL ST	155	1
		M_55151_897414	150	LAUREL ST	135	1
		M_55233_897414	150	LAUREL ST	125	1
		M_55163_897345	150	LAUREL ST	105	1
		M_55204_897295	150	LAUREL ST	95	1
		M_55259_897276	150	LAUREL ST	75	1
		M_55245_897237	150	LAUREL ST	65	1
		M_55295_897624	150	LAUREL ST	190	1
		M_55281_897587	150	LAUREL ST	180	1
		M_55277_897558	150	LAUREL ST	170	1
		M_55428_897540	150	LAUREL ST	160	1
		M_55292_897496	150	LAUREL ST	150	1
		M_55604_897500	150	PEASE TER	46	1
		M_55584_897594	150	PEASE TER	90	1
		M_55635_897607	150	PEASE TER	80	1
		M_55687_897617	150	PEASE TER	70	1
		M_55627_897541	150	PEASE TER	85	1
		M_55655_897565	150	PEASE TER	65	1
		M_55712_897585	150	PEASE TER	60	1
		M_55672_897540	150	PEASE TER	55	1
		M_55728_897557	150	PEASE TER	50	1
		M_55694_897503	150	PEASE TER	45	1
		M_55745_897527	150	PEASE TER	40	1
		M_55761_897493	150	PEASE TER	30	1
		M_55708_897462	150	PEASE TER	25	1
		M_55773_897462	150	PEASE TER	20	1
		M_55783_897433	150	PEASE TER	10	1
		M_55717_897422	150	NAVIN HGTS	11	1
		M_55672_897409	150	NAVIN HGTS	7	1
		M_55818_897392	150	NAVIN HGTS	16	1
		M_55782_897381	150	NAVIN HGTS	14	1
		M_55746_897370	150	NAVIN HGTS	12	1
		M_55702_897357	150	NAVIN HGTS	10	1
		M_55665_897346	150	NAVIN HGTS	6	1
		M_55626_897396	150	NAVIN HGTS	5	1
		M_55607_897329	150	NAVIN HGTS	2	1
		M_55586_897384	150	NAVIN HGTS	3	1
		M_55559_897376	150	NAVIN HGTS	1	1
		M_55553_897308	150	NAVIN AVE	80	1
		M_55529_897371	150	CIRCULAR AVE	125	1
		M_55527_897407	150	CIRCULAR AVE	105	1
		M_55491_897433	150	CIRCULAR AVE	95	1
		M_54359_897615	150	SUMMER ST	365	1
		M_55364_897263	150	LAUREL AVE	15	1
		M_55455_897476	150	CIRCULAR AVE AVE	75	1
		M_55437_897384	150	CIRCULAR AVE	50	1
		M_55390_897370	150	CIRCULAR AVE	40	1
		M_55363_897361	150	CIRCULAR AVE	30	1
		M_55327_897340	150	LAUREL ST	90	1
		M_55323_897363	150	LAUREL ST	100	1
		M_55391_897421	150	CIRCULAR AVE	45	1
		M_55370_897415	150	CIRCULAR AVE	35	1
		M_55323_897400	150	LAUREL ST	110	1
		M_55364_897455	150	LAUREL ST	120	1
		M_55307_897452	150	LAUREL ST	130	1
		M_55322_897307	150	LAUREL ST	60	1
		M_55351_897312	150	NAVIN AVE	15	1
		M_55404_897319	150	NAVIN AVE	35	1
		M_55480_897328	150	NAVIN AVE	65	1
		M_55404_897263	150	LAUREL AVE	35	1
		M_55333_897263	150	LAUREL ST	72	1
		M_55282_897834	150	LAUREL ST	240	1
		M_55182_897819	150	LAUREL ST	250	1
		M_55202_897750	150	LAUREL ST	230	1
		M_55442_897263	150	LAUREL AVE	45	1
		M_55486_897264	150	NAVIN AVE	60	1
		M_55378_897263	150	LAUREL AVE	21	1
		M_54488_897494	150	SUMMER ST	315	1
		M_54526_897478	150	SUMMER ST	305	1
		M_54568_897455	150	SUMMER ST	275	1
		M_54600_897440	150	SUMMER ST	265	1
		M_54634_897434	150	SUMMER ST	255	1
		M_54656_897401	150	SUMMER ST	245	1
		M_54689_897389	150	SUMMER ST	235	1
		M_54725_897376	150	SUMMER ST	225	1
		M_54750_897384	150	SUMMER ST	215	1
		M_54770_897361	150	SUMMER ST	205	1
		M_54799_897352	150	SUMMER ST	195	1
		M_54824_897344	150	SUMMER ST	185	1
		M_54794_897273	150	SUMMER ST	175	1
		M_54880_897310	150	SUMMER ST	165	1
		M_54916_897287	150	SUMMER ST	155	1
		M_54950_897263	150	SUMMER ST	135	1
		M_54973_897241	150	SUMMER ST	125	1
		M_54998_897224	150	SUMMER ST	115	1
		M_55030_897191	150	SUMMER ST	95	1
		M_54868_897118	150	SUMMER ST	87	1
		M_54868_897118	150	SUMMER ST	87	1
		M_54868_897118	150	SUMMER ST	87	1
		M_55085_897144	150	SUMMER ST	85	1
		M_55115_897135	150	SUMMER ST	75	1
		M_54514_897431	150	SPRING ST	460	1
		M_54517_897388	150	SPRING ST	450	1
		M_54517_897340	150	SPRING ST	440	1
		M_54551_897313	150	MANDALAY RD	310	1
		M_54574_897288	150	MANDALAY RD	300	1
		M_54597_897263	150	MANDALAY RD	290	1
		M_54618_897240	150	MANDALAY RD	280	1
		M_54649_897205	150	MANDALAY RD	260	1
		M_54688_897162	150	MANDALAY RD	240	1
		M_54718_897126	150	MANDALAY RD	230	1
		M_54931_896910	150	MANDALAY RD	120	1
		M_54958_896878	150	MANDALAY RD	110	1
		M_54985_896844	150	MANDALAY RD	90	1
		M_55021_896844	150	MANDALAY RD	70	1
		M_55070_896879	150	MANDALAY RD	40	1
		M_54483_897247	150	SPRING ST	390	1
		M_54520_897243	150	MANDALAY RD	295	1
		M_54474_897191	150	SPRING ST	360	1
		M_54474_897191	150	SPRING ST	360	1
		M_54530_897210	150	MANDALAY RD	285	1
		M_54552_897188	150	MANDALAY RD	275	1
		M_54595_897174	150	MANDALAY RD	265	1
		M_54623_897113	150	MANDALAY RD	245	1
		M_54670_897074	150	MANDALAY RD	225	1
		M_54685_897039	150	MANDALAY RD	205	1
		M_54721_897000	150	MANDALAY RD	195	1
		M_54736_896962	150	MANDALAY RD	185	1
		M_54751_896919	150	MANDALAY RD	165	1
		M_54800_896905	150	MANDALAY RD	155	1
		M_54855_896891	150	MANDALAY RD	135	1
		M_54912_896833	150	MANDALAY RD	115	1
		M_54935_896778	150	MANDALAY RD	95	1
		M_54979_896764	150	MANDALAY RD	85	1
		M_55028_896764	150	MANDALAY RD	65	1
		M_55102_896808	150	MANDALAY RD	45	1
		M_54223_896926	150	SPRING ST	345	1
		M_54223_896926	150	SPRING ST	345	1
		M_54482_896853	150	SPRING ST	265	1
		M_54382_896870	150	SPRING ST	275	1
		M_54444_896912	150	SPRING ST	277	1
		M_54435_896949	150	SPRING ST	279	1
		M_54426_896987	150	SPRING ST	281	1
		M_54535_897085	150	SPRING ST	360	1
		M_54434_896787	150	SPRING ST	255	1
		M_54386_896586	150	SPRING ST	215	1
		M_54723_896752	150	SPRING ST	220	1
		M_53925_897251	150	SPRING ST	405	1
		M_54438_897386	150	SPRING ST	455	1
		M_54443_897422	150	SPRING ST	465	1
		M_55187_897574	150	LAUREL ST	185	1
		M_55788_897306	150	OFF NAVIN HEIGHTS	1	1
		M_54497_897284	150	MANDALAY RD	315	1
		M_54497_897284	150	MANDALAY RD	315	1
		M_54497_897284	150	MANDALAY RD	315	1
		M_55156_897208	150	SUMMER ST	70	1
		M_55184_897187	150	SUMMER ST	60	1
		M_55218_897151	150	SUMMER ST	40	1
		M_55249_897115	150	SUMMER ST	30	1
		M_55266_897103	150	SUMMER ST	20	1
		M_55272_897204	150	LAUREL ST	55	1
		M_55245_897189	150	LAUREL ST	45	1
		M_55281_897095	150	LAUREL ST	9	1
		M_55280_897130	150	LAUREL ST	25	1
		M_55139_897125	150	SUMMER ST	65	1
		M_55164_897119	150	PROSPECT ST	315	1
		M_55150_897093	150	PROSPECT ST	305	1
		M_55146_897066	150	PROSPECT ST	295	1
		M_55143_897038	150	PROSPECT ST	285	1
		M_55139_897012	150	PROSPECT ST	281	1
		M_55136_896989	150	PROSPECT ST	275	1
		M_55131_896968	150	PROSPECT ST	271	1
		M_55133_896952	150	PROSPECT ST	265	1
		M_55135_896930	150	PROSPECT ST	255	1
		M_55161_896862	150	PROSPECT ST	235	1
		M_55172_896833	150	PROSPECT ST	225	1
		M_55177_896801	150	PROSPECT ST	215	1
		M_55144_896761	150	PROSPECT ST	195	1
		M_55180_896719	150	PROSPECT ST	185	1
		M_55191_896688	150	PROSPECT ST	175	1
		M_55198_896653	150	PROSPECT ST	165	1
		M_55203_896626	150	PROSPECT ST	155	1
		M_55210_897074	150	PROSPECT ST	310	1
		M_55231_897072	150	SUMMER ST	25	1
		M_55250_897049	150	SUMMER ST	15	1
		M_55210_897040	150	PROSPECT ST	290	1
		M_55218_897009	150	PROSPECT ST	280	1
		M_55221_896974	150	PROSPECT ST	270	1
		M_55224_896944	150	PROSPECT ST	260	1
		M_55228_896900	150	PROSPECT ST	250	1
		M_55233_896853	150	PROSPECT ST	230	1
		M_55236_896815	150	PROSPECT ST	220	1
		M_55236_896784	150	PROSPECT ST	210	1
		M_55239_896759	150	PROSPECT ST	200	1
		M_55243_896740	150	PROSPECT ST	190	1
		M_55306_896694	150	PROSPECT ST	170	1
		M_55297_896875	150	SUMMER ST	5	1
		M_55692_896615	150	MAIN ST	119	1
		M_55336_897217	150	LAUREL ST	35	1
		M_55773_897136	150	CENTER ST	175	1
		M_55773_897136	150	CENTER ST	175	1
		M_55378_897217	150	LAUREL AVE	20	1
		M_55408_897214	150	LAUREL AVE	30	1
		M_55442_897219	150	LAUREL AVE	40	1
		M_55350_897174	150	LAUREL ST	50	1
		M_55350_897174	150	LAUREL ST	50	1
		M_55832_897156	150	CENTER ST	191	1
		M_55395_897055	150	WEST CENTER ST	31	1
		M_55582_897114	150	WEST CENTER ST	73	1
		M_55328_897117	150	WEST CENTER ST	29	1
		M_55420_897032	150	WEST CENTER ST	39	1
		M_55432_897032	150	WEST CENTER ST	43	1
		M_55445_897031	150	WEST CENTER ST	49	1
		M_55457_897031	150	WEST CENTER ST	51	1
		M_55469_897031	150	WEST CENTER ST	57	1
		M_55485_897030	150	WEST CENTER ST	59	1
		M_55498_897020	150	WEST CENTER ST	59	1
		M_55588_897032	150	CENTER ST	101	1
		M_55637_897095	150	CENTER ST	109	1
		M_55569_897035	150	CENTER ST	85	1
		M_55600_897037	150	CENTER ST	107	1
		M_55628_897056	150	CENTER ST	131	1
		M_55646_897063	150	CENTER ST	125	1
		M_55664_897072	150	CENTER ST	133	1
		M_55664_897072	150	CENTER ST	133	1
		M_55683_897085	150	CENTER ST	137	1
		M_55703_897105	150	CENTER ST	145	1
		M_55730_897117	150	CENTER ST	159	1
		M_55753_897127	150	CENTER ST	165	1
		M_55753_897127	150	CENTER ST	165	1
		M_55792_897142	150	CENTER ST	179	1
		M_55809_897149	150	CENTER ST	183	1
		M_55937_897193	150	CENTER ST	225	1
		M_55373_896985	150	WEST CENTER ST	30	1
		M_55384_896925	150	CANAL ST	16	1
		M_55402_896820	150	CANAL ST	58	1
		M_55431_896973	150	WEST CENTER ST	50	1
		M_55430_896920	150	CANAL ST	35	1
		M_55427_896871	150	CANAL ST	45	1
		M_55451_896867	150	CANAL ST	25	1
		M_55461_896942	150	WEST CENTER ST	58	1
		M_55491_896957	150	WEST CENTER ST	62	1
		M_55482_896888	150	CANAL ST	95	1
		M_55437_896791	150	CANAL ST	160	1
		M_55437_896816	150	CANAL ST	68	1
		M_55453_896818	150	CANAL ST	78	1
		M_55467_896841	150	CANAL ST	100	1
		M_55471_896821	150	CANAL ST	114	1
		M_55475_896800	150	CANAL ST	124	1
		M_55497_896827	150	CANAL ST	105	1
		M_55495_896724	150	CANAL ST	135	1
		M_55530_896837	150	RAILROAD ST	109	1
		M_55549_896748	150	RAILROAD ST	105	1
		M_55576_896632	150	RAILROAD ST	59	1
		M_55545_896957	150	MAIN ST	197	1
		M_55552_896911	150	MAIN ST	241	1
		M_55572_896867	150	MAIN ST	221	1
		M_55591_896817	150	MAIN ST	199	1
		M_55576_896783	150	RAILROAD ST	106	1
		M_55612_896791	150	MAIN ST	117	1
		M_55624_896769	150	MAIN ST	195	1
		M_55581_896765	150	RAILROAD ST	100	1
		M_55587_896754	150	RAILROAD ST	96	1
		M_55595_896733	150	MAIN ST	190	1
		M_55642_896728	150	MAIN ST	171	1
		M_55607_896702	150	RAILROAD ST	82	1
		M_55660_896713	150	MAIN ST	167	1
		M_55639_896706	150	MAIN ST	165	1
		M_55609_896677	150	RAILROAD ST	74	1
		M_55608_896662	150	RAILROAD ST	70	1
		M_55617_896655	150	RAILROAD ST	66	1
		M_55651_896688	150	MAIN ST	129	1
		M_55658_896668	150	MAIN ST	151	1
		M_55665_896654	150	MAIN ST	145	1
		M_55627_896634	150	RAILROAD ST	60	1
		M_55671_896638	150	MAIN ST	139	1
		M_55596_896992	150	MAIN ST	264	1
		M_55616_896995	150	CENTER ST	104	1
		M_55627_897000	150	CENTER ST	108	1
		M_55646_896987	150	CENTER ST	114	1
		M_55663_896994	150	CENTER ST	118	1
		M_55684_897010	150	CENTER ST	124	1
		M_55684_897010	150	CENTER ST	124	1
		M_55703_897024	150	CENTER ST	134	1
		M_55715_897042	150	CENTER ST	140	1
		M_55733_897047	150	CENTER ST	144	1
		M_55619_896960	150	MAIN ST	244	1
		M_55628_896934	150	MAIN ST	238	1
		M_55640_896923	150	MAIN ST	232	1
		M_55672_896944	150	SCHOOL ST	25	1
		M_55686_896956	150	SCHOOL ST	31	1
		M_55701_896950	150	SCHOOL ST	35	1
		M_55714_896967	150	SCHOOL ST	41	1
		M_55734_896970	150	SCHOOL ST	45	1
		M_55754_896978	150	HIGH ST	215	1
		M_55735_897008	150	HIGH ST	229	1
		M_55636_896901	150	MAIN ST	236	1
		M_55662_896904	150	SCHOOL ST	18	1
		M_55682_896910	150	SCHOOL ST	24	1
		M_55698_896916	150	SCHOOL ST	30	1
		M_55714_896922	150	SCHOOL ST	34	1
		M_55732_896928	150	SCHOOL ST	42	1
		M_55751_896935	150	SCHOOL ST	44	1
		M_55767_896941	150	HIGH ST	205	1
		M_55648_896878	150	MAIN ST	218	1
		M_55689_896887	150	FERNCLIFF AVE	19	1
		M_55725_896898	150	FERNCLIFF AVE	23	1
		M_55763_896909	150	FERNCLIFF AVE	39	1
		M_55698_896973	150	SCHOOL ST	39	1
		M_55670_896839	150	MAIN ST	208	1
		M_55706_896852	150	FERNCLIFF AVE	18	1
		M_55729_896860	150	FERNCLIFF AVE	22	1
		M_55749_896866	150	FERNCLIFF AVE	30	1
		M_55766_896872	150	FERNCLIFF AVE	34	1
		M_55783_896878	150	HIGH ST	185	1
		M_55716_896818	150	MAIN ST	196	1
		M_55786_896852	150	HIGH ST	175	1
		M_55792_896833	150	HIGH ST	169	1
		M_55706_896784	150	MAIN ST	184	1
		M_55713_896765	150	MAIN ST	176	1
		M_55701_896726	150	MAIN ST	150	1
		M_55728_896740	150	ACADEMY ST	13	1
		M_55751_896740	150	ACADEMY ST	15	1
		M_55771_896773	150	ACADEMY ST	27	1
		M_55793_896815	150	HIGH ST	165	1
		M_55800_896795	150	HIGH ST	155	1
		M_55810_896763	150	ACADEMY ST	39	1
		M_55776_896683	150	MAIN ST	140	1
		M_55776_896683	150	MAIN ST	140	1
		M_55832_896686	150	HIGH ST	121	1
		M_55756_896648	150	MAIN ST	128	1
		M_55789_896621	150	FRANKLIN ST	19	1
		M_55814_896641	150	FRANKLIN ST	21	1
		M_55838_896670	150	HIGH ST	115	1
		M_55846_896650	150	HIGH ST	105	1
		M_55860_896622	150	HIGH ST	95	1
		M_55765_897071	150	HIGH ST	250	1
		M_55783_897081	150	CENTER ST	150	1
		M_55789_897098	150	DUBLIN ST	85	1
		M_55805_897064	150	DUBLIN ST	75	1
		M_55783_897044	150	HIGH ST	240	1
		M_55784_897024	150	HIGH ST	230	1
		M_55814_897029	150	DUBLIN ST	65	1
		M_55788_897000	150	HIGH ST	220	1
		M_55819_897005	150	DUBLIN ST	55	1
		M_55799_896976	150	HIGH ST	214	1
		M_55808_896964	150	HIGH ST	208	1
		M_55807_896951	150	HIGH ST	204	1
		M_55839_896955	150	DUBLIN ST	35	1
		M_55811_896936	150	HIGH ST	200	1
		M_55821_896921	150	HIGH ST	196	1
		M_55825_896891	150	HIGH ST	186	1
		M_55863_896901	150	DUBLIN ST	18	1
		M_55851_896877	150	HIGH ST	176	1
		M_55860_896858	150	HIGH ST	170	1
		M_55860_896858	150	HIGH ST	170	1
		M_55862_896826	150	HIGH ST	160	1
		M_55870_896792	150	HIGH ST	150	1
		M_55917_896761	150	CROSSWAY HIGH ST	21	1
		M_55983_896745	150	CLIFFWOOD ST	55	1
		M_55807_897118	150	CENTER ST	178	1
		M_55814_897107	150	DUBLIN ST	82	1
		M_55829_897122	150	CENTER ST	180	1
		M_55829_897122	150	CENTER ST	180	1
		M_55854_897140	150	CENTER ST	194	1
		M_55831_896986	150	DUBLIN ST	45	1
		M_55953_896671	150	CROSSWAY	26	1
		M_55827_897086	150	UNION ST	70	1
		M_55847_897095	150	UNION ST	74	1
		M_55871_897106	150	UNION ST	20	1
		M_55884_897087	150	DUBLIN ST	68	1
		M_55889_897070	150	DUBLIN ST	60	1
		M_55897_897053	150	DUBLIN ST	54	1
		M_55866_897021	150	DUBLIN ST	50	1
		M_56005_896806	150	CLIFFWOOD ST	70	1
		M_55893_897151	150	UNION ST	25	1
		M_55982_896837	150	CLIFFWOOD ST	84	1
		M_55972_896677	150	CLIFFWOOD ST	39	1
		M_56004_896674	150	CLIFFWOOD ST	35	1
		M_56008_896655	150	CLIFFWOOD ST	25	1
		M_55908_896670	150	HIGH ST	104	1
		M_55916_896648	150	HIGH ST	98	1
		M_55858_897127	150	UNION ST	19	1
		M_55955_897112	150	UNION ST	30	1
		M_55485_897220	150	LAUREL AVE	42	1
		M_55279_896643	150	PROSPECT ST	160	1
		M_55996_897130	150	CENTER ST	204	1
		M_56030_896896	150	DUBLIN ST	30	1
		M_55987_897610	150	COLUMBIA ST	157	1
		M_56198_897665	150	COLUMBIA ST	210	1
		M_56518_897743	150	GREYLOCK ST	689	1
		M_56648_897784	150	GREYLOCK ST	690	1
		M_56653_897729	150	GREYLOCK ST	670	1
		M_56922_897620	150	EAST ST	525	1
		M_56814_897604	150	EAST ST	525	1
		M_56845_897747	150	EAST ST	525	1
		M_56959_897847	150	EAST ST	580	1
		M_57032_897815	150	PAUL DR	45	1
		M_56661_897667	150	GREYLOCK ST	660	1
		M_56974_897800	150	EAST ST	570	1
		M_56996_897758	150	EAST ST ST	560	1
		M_57053_897777	150	PAUL DR	25	1
		M_57116_897801	150	PAUL DR	30	1
		M_57252_897799	150	PAUL DR	165	1
		M_57000_897720	150	EAST ST	540	1
		M_57058_897737	150	PAUL DR	15	1
		M_57127_897758	150	PAUL DR	10	1
		M_57181_897791	150	PAUL DR	160	1
		M_57171_897837	150	PAUL DR	140	1
		M_57010_897690	150	EAST ST	550	1
		M_57067_897698	150	PAUL DR	9	1
		M_56089_897604	150	COLUMBIA ST	150	1
		M_56089_897604	150	COLUMBIA ST	150	1
		M_56089_897604	150	COLUMBIA ST	150	1
		M_56087_897556	150	COLUMBIA ST	130	1
		M_56096_897510	150	COLUMBIA ST	120	1
		M_56103_897471	150	COLUMBIA ST	100	1
		M_56105_897448	150	COLUMBIA ST	96	1
		M_56106_897420	150	COLUMBIA ST	84	1
		M_56110_897387	150	COLUMBIA ST	72	1
		M_56116_897373	150	COLUMBIA ST	66	1
		M_56121_897358	150	COLUMBIA ST	60	1
		M_56138_897333	150	COLUMBIA ST	50	1
		M_56156_897295	150	COLUMBIA ST	40	1
		M_56212_897236	150	EAST CENTER ST	49	1
		M_56179_897230	150	EAST CENTER ST	37	1
		M_56211_897349	150	EAST CENTER ST	51	1
		M_56185_897264	150	COLUMBIA ST	30	1
		M_56219_897274	150	EAST CENTER ST	53	1
		M_56231_897243	150	EAST CENTER ST	55	1
		M_56246_897261	150	EAST CENTER ST	63	1
		M_56273_897266	150	EAST CENTER ST	67	1
		M_56302_897273	150	EAST CENTER ST	81	1
		M_56301_897361	150	EAST CENTER ST	87	1
		M_56353_897288	150	EAST CENTER ST	95	1
		M_56389_897270	150	EAST CENTER ST	105	1
		M_56419_897315	150	EAST CENTER ST	123	1
		M_56463_897313	150	EAST CENTER ST	133	1
		M_56486_897322	150	EAST CENTER ST	143	1
		M_56517_897304	150	EAST CENTER ST	151	1
		M_56512_897337	150	GREYLOCK ST	547	1
		M_56514_897369	150	GREYLOCK ST	555	1
		M_56508_897500	150	GREYLOCK ST	607	1
		M_56663_897549	150	GREYLOCK ST	600	1
		M_56640_897443	150	GREYLOCK ST	580	1
		M_56577_897317	150	EAST CENTER ST	161	1
		M_56623_897340	150	EAST CENTER ST	187	1
		M_56722_897351	150	EAST CENTER ST	197	1
		M_56667_897345	150	EAST CENTER ST	193	1
		M_56640_897392	150	GREYLOCK ST	560	1
		M_57038_897552	150	PINE RIDGE DR	5	1
		M_57069_897552	150	PINE RIDGE DR	15	1
		M_57100_897551	150	PINE RIDGE DR	25	1
		M_57131_897550	150	PINE RIDGE DR	35	1
		M_57161_897549	150	PINE RIDGE DR	45	1
		M_57072_897498	150	PINE RIDGE DR	10	1
		M_57132_897497	150	PINE RIDGE DR	30	1
		M_57082_897466	150	EAST ST	460	1
		M_57142_897465	150	MARITTA AVE	45	1
		M_57092_897435	150	EAST ST	450	1
		M_57152_897435	150	MARITTA AVE	35	1
		M_57102_897405	150	EAST ST	440	1
		M_57162_897405	150	MARITTA AVE	25	1
		M_57102_897363	150	EAST ST	430	1
		M_57131_897363	150	LANDERS RD	15	1
		M_57158_897363	150	LANDERS RD	25	1
		M_57189_897362	150	LANDERS RD	35	1
		M_57206_897496	150	MARITTA AVE	60	1
		M_57217_897465	150	MARITTA AVE	50	1
		M_57227_897434	150	MARITTA AVE	40	1
		M_57237_897404	150	MARITTA AVE	30	1
		M_57235_897362	150	LANDERS RD	51	1
		M_57266_897362	150	LANDERS RD	61	1
		M_57359_897459	150	LANDERS RD	75	1
